Date,Stock Name,Open,High,Low,Close,Adj Close,Volume,Mean_Sentiment_Score,Median_Sentiment_Score,Total_Sentiment_Score,Total_Sentiment_Negative,Total_Sentiment_Neutral,Total_Sentiment_Positive
2022-04-27,GOOG,114.3730010986328,117.5,113.12425231933594,115.02050018310548,115.02050018310548,62238000,0.23365882352941175,0.4019,3.9722,4.0,2.0,11.0
2022-04-28,GOOG,117.11499786376952,120.4384994506836,115.1438980102539,119.4114990234375,119.4114990234375,36790000,0.0791125,0.0,0.6329,3.0,2.0,3.0
2022-04-29,GOOG,117.5780029296875,118.95999908447266,114.69400024414062,114.96649932861328,114.96649932861328,33694000,0.19726,0.18045,1.9726,3.0,2.0,5.0
2022-05-02,GOOG,113.90650177001952,117.3395004272461,113.39949798583984,117.15699768066406,117.15699768066406,30280000,0.47945000000000004,0.44584999999999997,1.9178000000000002,0.0,0.0,4.0
2022-05-03,GOOG,116.76499938964844,119.3000030517578,116.6269989013672,118.12950134277344,118.12950134277344,21216000,0.41037500000000005,0.38225000000000003,1.6415000000000002,0.0,1.0,3.0
2022-05-04,GOOG,118.00350189208984,123.14299774169922,115.7385025024414,122.5749969482422,122.5749969482422,33232000,0.022266666666666674,0.0,0.06680000000000003,1.0,1.0,1.0
2022-05-05,GOOG,120.22049713134766,121.2332534790039,115.18250274658205,116.74649810791016,116.74649810791016,43090000,0.33935,0.24914999999999998,1.3574,0.0,1.0,3.0
2022-05-06,GOOG,115.5189971923828,117.49849700927734,114.14299774169922,115.66000366210938,115.66000366210938,35310000,0.2501,0.1779,1.2505,0.0,2.0,3.0
2022-05-09,GOOG,113.30349731445312,115.56289672851562,112.55149841308594,113.08399963378906,113.08399963378906,34520000,0.02783333333333336,0.2942,0.08350000000000007,1.0,0.0,2.0
2022-05-10,GOOG,116.04049682617188,116.69100189208984,113.38330078125,114.58450317382812,114.58450317382812,31158000,0.26521666666666666,0.26275,1.5913,1.0,2.0,3.0
2022-05-11,GOOG,113.71050262451172,116.6709976196289,113.6500015258789,113.96099853515624,113.96099853515624,36502000,-0.15935,-0.15935,-0.3187,1.0,1.0,0.0
2022-05-12,GOOG,111.93800354003906,114.85649871826172,110.1135025024414,113.16100311279295,113.16100311279295,41464000,-0.10153999999999999,0.0,-0.5076999999999999,2.0,1.0,2.0
2022-05-13,GOOG,114.84549713134766,118.08499908447266,114.0,116.5155029296875,116.5155029296875,29738000,-0.2019333333333333,-0.3818,-0.6057999999999999,2.0,0.0,1.0
2022-05-16,GOOG,115.38400268554688,116.60749816894533,114.33499908447266,114.7925033569336,114.7925033569336,23282000,0.09499999999999999,0.09499999999999999,0.18999999999999997,1.0,0.0,1.0
2022-05-17,GOOG,117.22750091552734,117.22750091552734,115.3375015258789,116.70149993896484,116.70149993896484,21576000,0.3773333333333333,0.296,1.132,0.0,1.0,2.0
2022-05-18,GOOG,115.2375030517578,115.69564819335938,112.14199829101562,112.4010009765625,112.4010009765625,27982000,0.12048571428571428,0.0,0.8433999999999999,2.0,2.0,3.0
2022-05-19,GOOG,111.84100341796876,113.5875015258789,110.46800231933594,110.74549865722656,110.74549865722656,29192000,0.2558375,0.10115,2.0467,0.0,4.0,4.0
2022-05-20,GOOG,112.08550262451172,112.5500030517578,106.3730010986328,109.31300354003906,109.31300354003906,37586000,0.05263333333333334,0.0,0.47370000000000007,4.0,1.0,4.0
2022-05-23,GOOG,110.10399627685548,112.00550079345705,109.1542510986328,111.66649627685548,111.66649627685548,31558000,0.08924444444444443,0.0,0.8031999999999999,1.0,5.0,3.0
2022-05-24,GOOG,106.37750244140624,106.3949966430664,102.20800018310548,105.9260025024414,105.9260025024414,60386000,0.1802666666666667,0.0772,1.6224,1.0,3.0,5.0
2022-05-25,GOOG,105.14199829101562,106.5447006225586,104.21125030517578,105.8395004272461,105.8395004272461,37900000,-0.0391,0.0,-0.1955,2.0,1.0,2.0
2022-05-26,GOOG,106.05049896240234,108.95525360107422,105.48799896240234,108.2959976196289,108.2959976196289,30288000,0.7955,0.7955,0.7955,0.0,0.0,1.0
2022-05-27,GOOG,109.78849792480467,112.86799621582033,109.5500030517578,112.79900360107422,112.79900360107422,29924000,0.8176,0.8176,0.8176,0.0,0.0,1.0
2022-05-31,GOOG,113.0790023803711,116.43350219726562,112.57250213623048,114.03900146484376,114.03900146484376,51302000,0.33735,0.33735,0.6747,0.0,0.0,2.0
2022-06-01,GOOG,114.93150329589844,117.39900207519533,113.55049896240234,114.13700103759766,114.13700103759766,28630000,0.8176,0.8176,0.8176,0.0,0.0,1.0
2022-06-02,GOOG,114.18800354003906,117.89800262451172,113.30799865722656,117.74600219726562,117.74600219726562,27472000,0.40368000000000004,0.4215,2.0184,1.0,0.0,4.0
2022-06-03,GOOG,115.99250030517578,116.364501953125,113.66799926757812,114.56400299072266,114.56400299072266,25052000,0.28595,0.28595,0.5719,0.0,1.0,1.0
2022-06-06,GOOG,116.74250030517578,119.39849853515624,116.5282974243164,117.010498046875,117.010498046875,23786000,0.5500499999999999,0.5500499999999999,1.1000999999999999,0.0,0.0,2.0
2022-06-07,GOOG,115.64800262451172,117.74864959716795,115.12550354003906,117.22949981689452,117.22949981689452,26414000,-0.1366,-0.1366,-0.2732,1.0,1.0,0.0
2022-06-08,GOOG,116.87650299072266,118.64600372314452,116.69674682617188,117.23799896240234,117.23799896240234,22544000,0.24780000000000002,0.1806,0.9912000000000001,0.0,2.0,2.0
2022-06-09,GOOG,116.34149932861328,118.3499984741211,114.86699676513672,114.91799926757812,114.91799926757812,23142000,0.0,0.0,0.0,0.0,1.0,0.0
